rank,node,importance,in_degree,out_degree,pagerank,clustering,community
360,4266,0.10932735051035483,82,11,0.0005763891750044589,0.12072999532054282,3
361,3253,0.10920805837074041,110,0,0.00039620820763739046,0.10475396163469558,4
362,1814,0.10909879995862982,79,105,0.0002785771923506434,0.10345237387842415,4
363,1111,0.10901728572254141,62,60,0.0005858402012206207,0.10449178993079115,0
364,2697,0.1089655098644807,81,45,0.00042082847428275244,0.14783271895258676,4
365,2674,0.10895860350893949,67,103,0.0003274502450376552,0.14893023904104816,4
366,4297,0.10890624146011432,96,38,0.0003879360279944235,0.0936026936026936,3
367,1836,0.10887661409638662,80,16,0.0005421551888823858,0.14161722698308063,0
368,765,0.1088403950289455,100,0,0.0004925293030406183,0.09282828282828283,0
369,3843,0.1086081766143968,104,18,0.0003686835309234465,0.10886659436008676,3
370,5449,0.10854716452103222,104,0,0.00045160502871306393,0.0950336071695295,3
371,4827,0.1085281650187304,72,1,0.0006653543448433921,0.13812785388127855,3
372,1279,0.10840847524776469,64,124,0.00033284463178081186,0.10019361084220717,0
373,5301,0.10836899085183266,71,61,0.0005218194594737017,0.08524305555555556,3
374,1514,0.1083060552468063,101,0,0.0004485583771731461,0.11465346534653466,0
375,4201,0.10817502073659627,85,2,0.0006433326597366533,0.06335204490777867,4
376,3125,0.1079474451520323,75,16,0.0005839337954928279,0.13309704228794916,4
377,259,0.10760388425421546,78,56,0.0004940474346471421,0.06694372683365157,0
378,6496,0.10730575907201015,85,0,0.0006402739991620896,0.06260504201680672,3
379,1307,0.10713292932933674,87,0,0.0005530343196102557,0.11467522052927025,4
380,2276,0.10712204385125615,90,32,0.0004359014715672532,0.09514773651396043,3
381,8,0.10700746035600282,44,182,0.00032663557615950425,0.05986386528171231,0
382,5028,0.10692680492916484,74,43,0.0005189737610448192,0.10370261100457294,1
383,2433,0.10691548341308114,79,2,0.0006479860100099794,0.08657407407407407,3
384,6624,0.10676925699642208,60,135,0.00031411590285948033,0.09363266169548892,1
385,7862,0.10659278613299868,53,11,0.000827175980882605,0.0913604766633565,1
386,7047,0.10645808251631558,54,161,0.0003027107320123428,0.0658695652173913,1
387,3813,0.10631591174916732,68,94,0.0003641353032007384,0.11299109883364027,4
388,7214,0.1063092329902156,55,0,0.0007764349716381365,0.14511784511784512,1
389,6124,0.10623526953264764,71,0,0.0006669484685027021,0.12334004024144869,3
390,6934,0.10615172710097638,77,65,0.00036306924640137775,0.13427314537092583,1
391,1310,0.10588121927145902,64,2,0.0007222644093887793,0.11771561771561771,3
392,3642,0.1056282312073453,0,362,5.0487823458630175e-05,0.042844462129444,3
393,4967,0.10559676299745256,0,361,5.0487823458630175e-05,0.04532933210218529,3
394,1992,0.10548338303149432,83,16,0.000483724680502899,0.1328173374613003,0
395,856,0.10522918803460782,74,91,0.00032665484787843706,0.09988905325443787,4
396,3307,0.10501636974471779,81,0,0.0006278991399339457,0.07546296296296297,4
397,4940,0.10498270302201668,78,0,0.0006907274119551339,0.046620046620046623,1
398,1723,0.10473389470278478,76,1,0.0006487868063620591,0.08663704716336296,0
399,644,0.10460831320281756,54,27,0.0007547637870328852,0.07571075401730532,0
400,3144,0.10445438896537981,72,88,0.0003193701780373307,0.11925739458779107,4
401,3635,0.10440564593154851,74,63,0.0003915610722615102,0.12024704618689581,4
402,4402,0.1041980519365236,49,0,0.0009062861925952245,0.06377551020408163,4
403,663,0.10332145780376004,53,158,0.000279487720308565,0.06728250067756798,0
404,5335,0.10330657737878757,94,0,0.0005008885956372853,0.07046442461679249,3
405,1835,0.10313846610212504,64,73,0.000481184802319151,0.07646869294382988,0
406,3792,0.10313460030576908,65,27,0.0005875441818462087,0.1170492587278814,1
407,6334,0.10311337629117186,43,4,0.0008803445706687379,0.1010194624652456,3
408,959,0.10308640424331561,78,12,0.0005157729567889809,0.1282820705176294,0
409,1701,0.10272449832508508,47,112,0.0004907550472529876,0.06740186320566924,0
410,3130,0.10261016493668189,66,0,0.0007159955083493168,0.08228438228438228,4
411,8174,0.10250233676707489,80,0,0.0006457452492788422,0.04319620253164557,1
412,4510,0.10229292444517292,76,0,0.0005684397524144883,0.12666666666666668,4
413,1972,0.1022151552258595,47,181,0.0002147367611611018,0.08089201515034397,4
414,1521,0.10214697024749746,67,99,0.0002611944935727471,0.14284147411523837,0
415,1062,0.10191737680070509,37,156,0.00040412699879925786,0.06825422539013985,0
416,5310,0.10188946488865652,2,0,5.8003176595242614e-05,1.0,3
417,3580,0.10187905009718225,81,0,0.00046731629290111456,0.16728395061728396,4
418,2831,0.10182121313548585,78,39,0.00042331669430514026,0.11097183306297007,3
419,5886,0.10170311797156835,87,0,0.0005096091827111188,0.09369152632985833,3
420,243,0.10151514000276213,84,2,0.0005818585824085621,0.05047879616963064,0
421,5739,0.101330176539692,74,45,0.0003735334403049126,0.1537145301582775,1
422,5902,0.10128041259213506,85,1,0.0005203963173906429,0.09151846785225719,1
423,5743,0.10126227571890187,91,0,0.0004404036788898662,0.11611721611721612,3
424,6229,0.10124848425556061,70,19,0.0006076925581037548,0.07230454777721002,3
425,2151,0.10122941191769819,66,0,0.0006818937105327741,0.09463869463869463,0
426,7301,0.1011647708246653,68,27,0.0005922419501794348,0.07405332735827919,1
427,465,0.10115905974558752,82,17,0.0004669793964082203,0.10618556701030928,4
428,432,0.10111164813599739,53,157,0.0002775639451652303,0.049459816747960066,0
429,5829,0.10108755177079644,76,12,0.0005284761975286526,0.11167711598746081,3
430,7024,0.10083986562150056,0,3,5.0487823458630175e-05,1.0,1
431,1049,0.10082870907987959,74,3,0.0005785960097010074,0.10896339377352035,0
432,4530,0.10074930230725056,81,9,0.00047815952800136607,0.12247191011235956,3
433,1744,0.10064006477988147,74,8,0.0005707137147528228,0.09912624284423019,4
434,5529,0.10059694358170383,69,39,0.00048436405843146695,0.1109764542936288,1
435,1214,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,0
436,4135,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,4
437,8005,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
438,2293,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,0
439,3851,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
440,7282,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
441,7029,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
442,4849,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,3
443,3689,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,4
444,4844,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,3
445,7383,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,3
446,4838,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,3
447,4837,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,3
448,7014,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
449,666,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,0
450,4799,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,3
451,4854,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,3
452,4903,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
453,4912,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
454,1782,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,0
455,7284,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
456,910,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,0
457,6046,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,3
458,6880,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
459,4922,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
460,7716,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
461,7864,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
462,7302,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
463,4914,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
464,7717,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
465,4906,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
466,4904,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
467,444,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,0
468,1923,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,0
469,6313,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,3
470,7842,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,1
471,498,0.10055991041433371,0,2,5.0487823458630175e-05,1.0,0
472,3587,0.10055439358471283,83,15,0.000456493368925599,0.10721801346801346,4
473,1918,0.10053035648133916,74,20,0.0004869154822087192,0.12872194228126432,0
474,7280,0.10039611102887516,63,89,0.0003570696203000973,0.10603418207185211,1
475,2440,0.10038031455174116,75,50,0.0003938765224363083,0.10804701627486438,3
476,5817,0.10032650007979953,63,75,0.0004312998442481042,0.08758467400508044,1
477,4463,0.1003029431701381,81,0,0.0005495627789034812,0.08842592592592592,4
478,4574,0.10017437253345395,77,40,0.000393782536460999,0.12092611709187435,3
479,2322,0.10014029369948328,82,19,0.0004361492527594029,0.11405073325406262,0
480,5130,0.10002048813572242,79,0,0.0005547194712037455,0.09477442388834793,3
481,1482,0.09995995328812288,79,26,0.000362551333729333,0.168806161745828,0
482,2909,0.09974716445448141,65,57,0.0004025218101113245,0.14113176821821144,3
483,1705,0.09945987357445112,57,47,0.0005142138597174579,0.13308411214953272,4
484,1847,0.09940384255552413,77,47,0.00037449352960135826,0.10842188114915388,0
485,1966,0.09896978341437276,91,18,0.000356248707976787,0.10736144168650119,0
486,3473,0.09895035592809528,87,0,0.00043383134348543224,0.12429831595829992,4
487,2456,0.09891225151742156,79,31,0.0004431312984386402,0.08251293175371266,3
488,3460,0.09865980461776483,80,22,0.00047282476974999194,0.07583996892600504,3
489,3529,0.09862949434010007,72,0,0.0005065996333424629,0.1637323943661972,4
490,1729,0.09860061755073843,70,19,0.0005425386850843638,0.09580991313234542,4
491,36,0.09858029450398809,34,227,0.0001385730293934265,0.05953363598844408,0
492,1661,0.09818111968737779,52,66,0.0005388978910479575,0.08099101709649377,0
493,3007,0.0980844847973201,82,15,0.0003825786368952977,0.14578856897292652,4
494,904,0.09803113517275126,55,119,0.00031549048095158984,0.0828125,0
495,2324,0.09799742231982106,86,3,0.00040046275963830053,0.13853421859039836,4
496,4384,0.09799531764090468,82,0,0.0005145224577446955,0.08566696778078892,4
497,1679,0.09795823180586191,81,0,0.0005071313832162693,0.09753086419753086,4
498,6715,0.09792680376318656,81,0,0.00047051356138186194,0.12530864197530864,1
499,4824,0.09789451729820262,48,101,0.0004092725908483663,0.10584338989202431,3
500,6032,0.09782190230261241,63,80,0.00033393307914471754,0.12323770087745244,1
501,840,0.0977701991145034,63,7,0.0005996521742482143,0.12323651452282158,1
502,2264,0.097695901080146,67,58,0.0004416103071896232,0.0747029958677686,4
503,784,0.09768610733325127,24,224,0.00022001375766408606,0.06215713166144201,0
504,1769,0.09766265709441799,70,67,0.0003521255822673133,0.09813084112149532,3
505,1888,0.09755901622574739,73,36,0.0004192165733882471,0.11271676300578035,0
506,4846,0.09748198899349518,68,34,0.000437057218208451,0.13668156207499516,3
507,826,0.09747426018568942,27,249,0.00010550045199416126,0.05820726371830689,0
508,173,0.09732262923886396,0,334,5.0487823458630175e-05,0.038175900451349554,0
509,1157,0.0973190559928502,82,2,0.0005162208478547965,0.07200229489386116,4
510,8192,0.09731113395959001,71,0,0.0006240591872105939,0.06700201207243461,1
511,1799,0.09722946476173651,80,48,0.0003084400986764436,0.11485904222577865,3
512,7882,0.09671049209423685,41,11,0.0007273122302058439,0.1479245283018868,1
513,3417,0.09663012388446095,77,30,0.00037053489257581133,0.13131402331331685,3
514,3033,0.09655251762198254,75,45,0.0002897471152840261,0.16365166175851914,4
515,7649,0.0965376840378761,58,10,0.0006303057637600922,0.11181898066783831,1
516,2696,0.09646587447759483,72,64,0.00027461769154622545,0.14089422028353327,3
517,7803,0.09638593536783385,54,0,0.0007732970409065088,0.05485674353598882,1
518,7839,0.09629995879446879,69,0,0.000593369536400796,0.09356351236146633,1
519,1538,0.0960841711595245,58,81,0.00036943446890333025,0.10864802837471313,0
520,6714,0.09604560354759316,46,100,0.0004063444313043362,0.10552930056710776,1
521,5103,0.0960188284064527,48,127,0.0003424491751533692,0.06556300091972146,1
522,4899,0.09600482887607385,44,169,0.00018662154706941737,0.09364615180114316,3
523,3479,0.09577583359224054,59,102,0.0003120836804544927,0.08420725549599938,4
524,6148,0.09551987497829782,60,0,0.0007199433714564831,0.047740112994350284,3
525,4798,0.09530682399457921,54,4,0.0006834201569245148,0.10181818181818182,3
526,3381,0.09515951653148993,37,180,0.00021928515766735833,0.07529130564684793,1
527,5100,0.09511285064418265,84,0,0.0004583907860100438,0.08677567412507171,3
528,1080,0.09502768865785724,53,5,0.0007448609147219632,0.05565638233514821,0
529,4065,0.0950055605871145,57,131,0.00020888044189134482,0.08762094479225953,4
530,4021,0.09496829796720613,78,0,0.00045601494623811795,0.12654012654012653,4
531,3092,0.0949601126061868,61,81,0.0003405539353280161,0.0998700389883035,3
532,4485,0.09495600283448766,64,12,0.0005230511022987324,0.1332982086406744,4
533,3607,0.09492118276416367,68,24,0.0004380192987326975,0.13833094213295075,3
534,1621,0.09486199293701927,59,80,0.00032493351154409264,0.12680100229693048,0
535,7378,0.09485329156409256,57,38,0.0004926545148342316,0.12875392200806812,1
536,4044,0.09475263638449191,61,89,0.00030699239434512786,0.10114623444076296,3
537,5693,0.09458997690104691,61,0,0.0006022971092773957,0.1221311475409836,3
538,7279,0.09458320316000689,75,19,0.0004626314610964169,0.08411535820553903,1
539,5775,0.09451021840466702,77,42,0.0003757256939347677,0.0725381217044321,1
540,5176,0.0940668306020582,46,139,0.00025435766812109694,0.09315857529093688,3
541,4299,0.09386779412673352,66,0,0.0005133166022698446,0.15034965034965034,4
542,6780,0.09372597695933273,61,6,0.0006121431328794814,0.08914027149321267,1
543,4212,0.09370844504177844,56,53,0.0004511854922934796,0.11369047619047619,3
544,937,0.0936952087827498,73,46,0.000358523019052427,0.09264538198403649,0
545,6980,0.0936489983298684,70,0,0.0005604889989690491,0.08571428571428572,1
546,1997,0.09358609855556983,55,88,0.00031616587774757426,0.12463010455711186,0
547,2547,0.09353448006995782,52,105,0.0003204578460059303,0.09292252370055573,4
548,2289,0.09344355367938625,63,14,0.0004936643393979938,0.14168377823408623,4
549,4999,0.09331388619903352,73,0,0.0004926336549282188,0.11472602739726027,3
550,5819,0.09324751702288663,55,61,0.0004865006767693457,0.06615661566156615,3
551,6790,0.09321406307398551,65,11,0.0005162157332439999,0.11735769501054111,1
552,7063,0.09310592390968961,61,16,0.00047714922857682404,0.15850736049298186,1
553,1416,0.09306914542582757,84,13,0.00035760302485316934,0.10726569217540842,4
554,579,0.09299541182524906,83,4,0.00037854193411568273,0.12222519390211287,0
555,3449,0.09299537156979529,0,314,5.0487823458630175e-05,0.050894365194033495,3
556,75,0.09292403336375625,69,31,0.000479382955791831,0.06046511627906977,0
557,6596,0.0928977657595524,31,177,0.00027203631903427135,0.0599907063197026,1
558,4781,0.09286091296906594,62,27,0.00047205871016756833,0.12260291485553566,3
559,946,0.09283143456289322,61,110,0.0002078604179141923,0.09919460315275005,0
560,1697,0.09282147192890441,48,70,0.0004845577237694659,0.08414262936657486,0
561,6417,0.09265502128662725,74,0,0.0005019710353047945,0.09440947797112181,1
562,5037,0.09261039918577818,57,18,0.0005147957533939921,0.145329967544176,3
563,3970,0.0924821249181876,71,0,0.0004973811683734449,0.1158953722334004,4
564,2257,0.09246103090676051,72,49,0.00029286392739320523,0.12884111891966377,4
565,2646,0.09234897415622495,72,39,0.0003551025631359345,0.10796851942941466,4
566,4219,0.09213714198200851,34,112,0.00042990199155268415,0.0935520468942044,3
567,549,0.09210045954493175,62,4,0.0005821674764842344,0.09491604477611941,0
568,3854,0.0919771823434627,58,82,0.0002625061256768735,0.14681069958847737,3
569,4055,0.09195846550030956,78,3,0.0004299256534850587,0.10805804260574252,4
570,5545,0.09190634318950676,69,0,0.0005394327758745509,0.09100596760443308,3
571,5204,0.0918694199596199,71,0,0.0005261127309745896,0.08772635814889336,3
572,1859,0.0916520427546487,61,3,0.000607829166504085,0.08010912698412699,0
573,2932,0.09163825333221205,59,62,0.00031506698829026546,0.1525248344370861,4
574,1199,0.0916280179009182,62,2,0.0005685945332332672,0.10620347394540942,0
575,4811,0.09139710162115341,78,0,0.0004179288706752361,0.12004662004662005,3
576,3660,0.09133244588017073,52,87,0.0002984339520788322,0.1381901680409143,4
577,5811,0.0913251141525179,58,79,0.00033197535938787957,0.09539403049173288,1
578,2595,0.0912845552763977,65,49,0.0003491697480664108,0.11983214174696923,4
579,697,0.09118500707518105,60,100,0.00025859336006987804,0.07836965929656149,0
